sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus
Jisam mazen duma,,Default,simple,"Default Category/Accessories/Decorative,Default Category/Accessories,Default Category/Accessories/kid watches,Default Category/Accessories/Pandora,Default Category/Accessories/Women watches",base,my name,"<div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>
</div>
<div>&nbsp;</div>","<p>Proin nunc nibh, adipiscing eu nisi id, ultrices suscipit augue. Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi. Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.</p>",,1,Taxable Goods,"Catalog, Search",83.0000,,,,jisam-mazen-duma,Jisam mazen duma,Jisam mazen duma,"Jisam mazen duma <div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur s",/w/3/w3_2.png,,/w/3/w3_2.png,,/w/3/w3_2.png,,/w/3/w3_2.png,,0005-02-16 16:15:00 UTC,0005-12-16 04:24:00 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,color=Lavender,53.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,0,0,0,1,"Dazen duma poka,Jazen duma pokan,Suma pika mazen,Vaze duma poka,Mazen duka pokan",,"Dazen duma poka,Timas sacem ruma,Jazen duma pokan,Suma pika mazen,Vaze duma poka,Mazen duka pokan","/w/3/w3_2.png,/w/1/w10.png,/w/7/w7.png,/w/9/w9.png,/w/8/w8.png",",,,,",,,,,,,,
Timas sacem ruma,,Default,simple,"Default Category/Accessories/Decorative,Default Category/Accessories,Default Category/Accessories/kid watches,Default Category/Accessories/Men watches,Default Category/Accessories/Pandora,Default Category/Accessories/Rolex watches,Default Category/Accessories/Women watches",base,my name,"<div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>
</div>
<div>&nbsp;</div>",,,1,Taxable Goods,"Catalog, Search",67.0000,,,,timas-sacem-ruma,Timas sacem ruma,Timas sacem ruma,Timas sacem ruma ,/w/2/w2_1.png,,/w/2/w2_1.png,,/w/2/w2_1.png,,/w/2/w2_1.png,,0005-02-16 16:12:00 UTC,0005-02-16 16:32:00 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,color=Multi,77.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,0,0,0,1,"Dazen duma poka,Jisam mazen duma,Jazen duma pokan,Suma pika mazen,Vaze duma poka,Mazen duka pokan",,"Dazen duma poka,Jisam mazen duma,Jazen duma pokan,Suma pika mazen,Vaze duma poka,Mazen duka pokan","/w/2/w2_1.png,/w/6/w6.png,/w/3/w3_1.png,/w/5/w5_1.png,/w/4/w4_1.png",",,,,",,,,,,,,
Dazen duma poka,,Default,simple,"Default Category/Accessories/Decorative,Default Category/Accessories,Default Category/Accessories/kid watches,Default Category/Accessories/Men watches,Default Category/Accessories/Pandora,Default Category/Accessories/Rolex watches,Default Category/Accessories/Women watches",base,my name,"<div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>
</div>
<div>&nbsp;</div>","Proin nunc nibh, adipiscing eu nisi id, ultrices suscipit augue. Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.  Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.",,1,Taxable Goods,"Catalog, Search",83.0000,,,,dazen-duma-poka,Dazen duma poka,Dazen duma poka,"Dazen duma poka <div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur si",/w/1/w1.png,,/w/1/w1.png,,/w/1/w1.png,,/w/1/w1.png,,0005-02-16 16:10:00 UTC,0005-12-16 04:10:00 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,color=Lavender,94.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,0,0,0,1,"Timas sacem ruma,Jisam mazen duma,Jazen duma pokan,Suma pika mazen,Vaze duma poka,Mazen duka pokan",,"Timas sacem ruma,Jisam mazen duma,Jazen duma pokan,Suma pika mazen,Vaze duma poka,Mazen duka pokan","/w/1/w1.png,/w/2/w2.png,/w/3/w3.png,/w/5/w5.png,/w/4/w4.png",",,,,",,,,,,,,
Pilam masen matren,,Default,simple,Default Category/Furniture,base,my name,"<div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>
</div>
<div>&nbsp;</div>",,,1,Taxable Goods,"Catalog, Search",55.0000,,,,pilam-masen-matren,Pilam masen matren,Pilam masen matren,Pilam masen matren ,/s/1/s17.png,,/s/1/s17.png,,/s/1/s17.png,,/s/1/s17.png,,0005-02-16 15:49:00 UTC,0005-02-16 15:49:00 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,color=Multi,55.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,0,0,0,1,"Wopin mazen duma,Fimas samtrn piken,Verun mazen facen,Sazen duma poka,Motun mase face",,"Wopin mazen duma,Fimas samtrn piken,Neren mazen facen,Verun mazen facen,Sazen duma poka,Motun mase face","/s/1/s17.png,/s/2/s2_10.png,/s/4/s4_13.png,/s/3/s3_13.png,/s/5/s5_10.png",",,,,",,,,,,,,
Motun mase face,,Default,simple,Default Category/Furniture,base,my name,"<div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>
</div>
<div>&nbsp;</div>",,,1,Taxable Goods,"Catalog, Search",73.0000,,,,motun-mase-face,Motun mase face,Motun mase face,Motun mase face ,/s/1/s16.png,,/s/1/s16.png,,/s/1/s16.png,,/s/1/s16.png,,0005-02-16 15:47:00 UTC,0005-02-16 15:47:00 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,color=Green,52.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,0,0,0,1,"Xokam maxen duklam,Wopin mazen duma,Fimas samtrn piken,Neren mazen facen,Verun mazen facen,Sazen duma poka",,"Xokam maxen duklam,Wopin mazen duma,Fimas samtrn piken,Neren mazen facen,Verun mazen facen,Sazen duma poka","/s/1/s16.png,/s/1/s1_6.png,/s/3/s3_12.png,/s/2/s2_9.png,/s/5/s5_9.png,/s/4/s4_12.png",",,,,,",,,,,,,,
Sazen duma poka,,Default,simple,Default Category/Furniture,base,my name,"<div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>
</div>
<div>&nbsp;</div>",,,1,Taxable Goods,"Catalog, Search",67.0000,,,,sazen-duma-poka,Sazen duma poka,Sazen duma poka,Sazen duma poka ,/s/1/s15.png,,/s/1/s15.png,,/s/1/s15.png,,/s/1/s15.png,,0005-02-16 15:45:00 UTC,0005-02-16 15:45:00 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,color=Black,84.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,0,0,0,1,"Quase dacen vure,Xokam maxen duklam,Wopin mazen duma,Fimas samtrn piken,Neren mazen facen,Verun mazen facen",,"Quase dacen vure,Xokam maxen duklam,Wopin mazen duma,Fimas samtrn piken,Neren mazen facen,Verun mazen facen","/s/1/s15.png,/s/3/s3_11.png,/s/1/s1_5.png,/s/7/s7_3.png,/s/8/s8_3.png",",,,,",,,,,,,,
Neren mazen facen,,Default,simple,Default Category/Furniture,base,my name,"<div>
<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>
</div>
<div>&nbsp;</div>",,,1,Taxable Goods,"Catalog, Search",72.0000,,,,neren-mazen-facen,Neren mazen facen,Neren mazen facen,Neren mazen facen ,/s/1/s13.png,,/s/1/s13.png,,/s/1/s13.png,,/s/1/s13.png,,0005-02-16 15:40:00 UTC,0005-02-16 15:40:00 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,color=Purple,53.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,0,0,0,1,"Toka dace mipo,Enase dacen fuma,Quase dacen vure,Xokam maxen duklam,Wopin mazen duma,Fimas samtrn piken",,"Toka dace mipo,Enase dacen fuma,Quase dacen vure,Xokam maxen duklam,Wopin mazen duma,Fimas samtrn piken","/s/1/s13.png,/s/4/s4_10.png,/s/2/s2_8.png,/s/6/s6_5.png,/s/8/s8_1.png",",,,,",,,,,,,,
Pican turduc brisket,,Default,simple,"Default Category/Shop/Fashion & accessories /Accessories,Default Category/Shop,Default Category/Shop/Fashion & accessories ,Default Category/Shop/Fashion & accessories /Shoe & Accessories,Default Category/Shop/Fashion & accessories /Eyewear,Default Category/Shop/Fashion & accessories /Wigs & Hair",base,my name,"<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>","<p><span>Proin nunc nibh, adipiscing eu nisi id, ultrices suscipit augue. Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.&nbsp; Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.</span></p>",,1,Taxable Goods,"Catalog, Search",176.0000,,,,rumas-suma-tumas-poma-2,Rumas suma tumas poma,Rumas suma tumas poma,"Rumas suma tumas poma <p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsa",/2/2/22.jpg,,/2/2/22.jpg,,/2/2/22.jpg,,/2/2/22.jpg,,2016-07-14 11:12:49 UTC,2016-07-14 11:12:49 UTC,,,Block after Info Column,,,,,,,,,,,Use config,,size=55 cm,246.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,0,0,0,1,"Xatem mitrum facen ,Varem mipum nutren ,Vazen tumase carem,Suretin mipen ruma ,Qua sema dumasen ,Toma dacem larema ,Wikame facem guzam ",,"Xatem mitrum facen ,Varem mipum nutren ,Vazen tumase carem,Suretin mipen ruma ,Qua sema dumasen ,Toma dacem larema ,Wikame facem guzam ","/2/2/22.jpg,/2/6/26.jpg,/2/5/25.jpg,/2/3/23.jpg,/3/3/3344545454.png",",,,,",,"name=Size,type=drop_down,required=1,price=90.0000,price_type=fixed,sku=,option_title=S|name=Size,type=drop_down,required=1,price=92.0000,price_type=fixed,sku=,option_title=M|name=Size,type=drop_down,required=1,price=95.0000,price_type=fixed,sku=,option_title=L|name=Color,type=drop_down,required=1,price=90.0000,price_type=fixed,sku=,option_title=Red|name=Color,type=drop_down,required=1,price=91.0000,price_type=fixed,sku=,option_title=Blue|name=Color,type=drop_down,required=1,price=94.0000,price_type=fixed,sku=,option_title=Green",,,,,,
Chuck cupim alcatra ,,Default,simple,"Default Category,Default Category/Shop/Computer & Accessories,Default Category/Shop/Computer & Accessories/Mouse,Default Category/Shop/Computer & Accessories/Headphone,Default Category/Shop/Computer & Accessories/Pen,Default Category/Shop/Computer & Accessories/Usb",base,my name,"<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>","<p><span>Proin nunc nibh, adipiscing eu nisi id, ultrices suscipit augue. Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.&nbsp; Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.</span></p>",,1,Taxable Goods,"Catalog, Search",93.0000,80.0000,"4/13/16, 12:00 AM","4/21/19, 12:00 AM",fuma-duma-polam-facem-2,Fuma duma polam facem,Fuma duma polam facem,"Fuma duma polam facem <p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsa",/4/2/420.jpg,,/4/2/420.jpg,,/4/2/420.jpg,,/4/2/420.jpg,,2016-07-14 11:12:49 UTC,2016-07-14 11:12:49 UTC,"4/21/16, 12:00 AM",,Block after Info Column,,,,,,"4/21/16, 12:00 AM",,,,,Use config,,"color=Green,size=55 cm",1028.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,0,0,0,1,"Jasem dima porem ,Emati trasem dacem ,Kasem duma putrem,Torem murem daxe,Rumasi rema pones,Fuma suma pirem ,Jirem tuma porem",,"Jasem dima porem ,Emati trasem dacem ,Kasem duma putrem,Torem murem daxe,Rumasi rema pones,Fuma suma pirem ,Jirem tuma porem","/4/2/420.jpg,/1/3/13.jpg,/1/4/14.jpg,/1/5/15.jpg,/1/6/16.jpg",",,,,",,"name=Size,type=drop_down,required=1,price=86.0000,price_type=fixed,sku=,option_title=S|name=Size,type=drop_down,required=1,price=87.0000,price_type=fixed,sku=,option_title=M|name=Size,type=drop_down,required=1,price=89.0000,price_type=fixed,sku=,option_title=L|name=Color,type=drop_down,required=1,price=76.0000,price_type=fixed,sku=,option_title=Red|name=Color,type=drop_down,required=1,price=77.0000,price_type=fixed,sku=,option_title=Black|name=Color,type=drop_down,required=1,price=79.0000,price_type=fixed,sku=,option_title=Green",,,,,,
Chuck tail venison ,,Default,simple,"Default Category/Shop/Computer & Accessories/Computer Screen,Default Category/Shop/Computer & Accessories/Laptop,Default Category/Shop/Computer & Accessories/Macbook,Default Category/Shop/Computer & Accessories/Notebook",base,my name,"<p>Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip.</p>
<p>Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum. Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium.</p>
<p><strong>Nemo enim ipsam voluptatem</strong></p>
<ul>
<li>100% Brand New.</li>
<li>Fashion Cute Mini Finger Ring</li>
<li>Contains 1 PCS</li>
<li>Simple and easy</li>
</ul>
<p>Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo.</p>","<p><span>Proin nunc nibh, adipiscing eu nisi id, ultrices suscipit augue. Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.&nbsp; Sed rhoncus hendrerit lacus, et venenatis felis. Donec ut fringilla magna. Vivamus eu enim ut metus dictum cursus facilisis sit amet mi.</span></p>",,1,Taxable Goods,"Catalog, Search",102.0000,90.0000,"4/12/16, 12:00 AM","4/24/19, 12:00 AM",fuma-duma-polam-facem-1,Fuma duma polam facem,Fuma duma polam facem,"Fuma duma polam facem <p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsa",/1/3/13.jpg,,/1/3/13.jpg,,/1/3/13.jpg,,/1/3/13.jpg,,2016-07-14 11:12:50 UTC,2016-07-14 11:12:50 UTC,"4/21/16, 12:00 AM",,Block after Info Column,,,,,,"4/21/16, 12:00 AM",,,,,Use config,,size=55 cm,1902.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,0,0,0,1,"Jasem dima porem ,Emati trasem dacem ,Kasem duma putrem,Torem murem daxe,Rumasi rema pones,Fuma suma pirem ,Jirem tuma porem",,"Jasem dima porem ,Emati trasem dacem ,Kasem duma putrem,Torem murem daxe,Rumasi rema pones,Fuma suma pirem ,Jirem tuma porem","/1/3/13.jpg,/1/5/15.jpg,/1/6/16.jpg,/1/7/17.jpg,/1/4/14.jpg,/2/0/20.jpg",",,,,,",,"name=Size,type=drop_down,required=1,price=86.0000,price_type=fixed,sku=,option_title=S|name=Size,type=drop_down,required=1,price=87.0000,price_type=fixed,sku=,option_title=M|name=Size,type=drop_down,required=1,price=89.0000,price_type=fixed,sku=,option_title=L|name=Color,type=drop_down,required=1,price=76.0000,price_type=fixed,sku=,option_title=Red|name=Color,type=drop_down,required=1,price=77.0000,price_type=fixed,sku=,option_title=Black|name=Color,type=drop_down,required=1,price=79.0000,price_type=fixed,sku=,option_title=Green",,,,,,
